ID,Fullname,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
188484,Abel HERNANDEZ,A. HernMan ndez,26,https://cdn.sofifa.org/48/18/players/188484.png,Uruguay,https://cdn.sofifa.org/flags/60.png,75,75,Hull City,https://cdn.sofifa.org/24/18/teams/1952.png,€7.5M,€14K,1815,85,59,81,68,73,74,46,77,74,73,60,14,6,8,6,9,73,24,73,47,68,19,77,74,74,67,73,22,82,69,29,76,57,72,70,46,49,72,62,188484,70,49,46,62,49,72,69,74,71,51,ST ,70,49,46,62,49,72,69,74,71,51,74
197225,Nicolas LODEIRO,N. Lodeiro,28,https://cdn.sofifa.org/48/18/players/197225.png,Uruguay,https://cdn.sofifa.org/flags/60.png,78,78,Seattle Sounders FC,https://cdn.sofifa.org/24/18/teams/111144.png,€10.5M,€11K,1992,73,66,78,79,82,79,76,81,78,65,77,12,16,11,7,15,42,42,66,75,76,39,76,77,79,79,71,37,69,88,49,61,80,70,77,52,64,76,76,197225,77,60,52,76,64,76,77,70,76,65,CF CAM RM ,77,60,52,76,64,76,77,70,76,65,70
197655,Sebastian COATES,S. Coates,26,https://cdn.sofifa.org/48/18/players/197655.png,Uruguay,https://cdn.sofifa.org/flags/60.png,81,83,Sporting CP,https://cdn.sofifa.org/24/18/teams/237.png,€18M,€21K,1723,50,82,33,31,63,74,17,47,65,32,19,16,13,15,16,13,80,80,62,73,30,76,42,49,74,73,62,85,64,79,84,93,50,55,58,80,76,57,65,197655,58,70,80,65,76,57,57,59,53,68,CB ,58,70,80,65,76,57,57,59,53,68,59
189338,Jonathan URRETAVISCAYA,J. Urretaviscaya,27,https://cdn.sofifa.org/48/18/players/189338.png,Uruguay,https://cdn.sofifa.org/flags/60.png,74,74,Pachuca,https://cdn.sofifa.org/24/18/teams/110147.png,€6M,€32K,1855,84,56,77,74,74,73,74,75,75,66,70,9,15,12,14,6,54,30,66,66,67,34,61,70,72,73,78,25,85,70,30,57,70,66,73,45,53,73,67,189338,73,54,45,67,53,73,74,70,74,57,LW RW ,73,54,45,67,53,73,74,70,74,57,70
225646,Camilo MAYADA,C. Mayada,26,https://cdn.sofifa.org/48/18/players/225646.png,Uruguay,https://cdn.sofifa.org/flags/60.png,73,73,River Plate,https://cdn.sofifa.org/24/18/teams/1876.png,€3.4M,€19K,2010,92,61,75,78,68,74,68,70,74,58,67,12,15,9,10,14,60,69,70,67,62,65,68,67,72,70,68,67,90,83,67,69,61,64,69,67,68,69,68,225646,69,72,67,68,68,69,72,68,71,72,RM RB ,69,72,67,68,68,69,72,68,71,72,68
201508,Gaston RAMIREZ,G. RamLiu rez,26,https://cdn.sofifa.org/48/18/players/201508.png,Uruguay,https://cdn.sofifa.org/flags/60.png,78,81,Sampdoria,https://cdn.sofifa.org/24/18/teams/1837.png,€13M,€39K,1944,73,69,83,68,81,77,74,79,80,74,77,14,15,7,7,8,57,32,66,73,76,31,73,75,71,78,77,39,70,67,45,57,77,71,77,50,59,76,72,201508,77,56,50,72,59,76,76,73,76,60,LM RM CAM ,77,56,50,72,59,76,76,73,76,60,73
225647,Martin CAMPANA,M. CampaMao a,28,https://cdn.sofifa.org/48/18/players/225647.png,Uruguay,https://cdn.sofifa.org/flags/60.png,79,82,Independiente,https://cdn.sofifa.org/24/18/teams/110093.png,€11M,€23K,1205,40,25,40,44,27,37,21,15,18,16,13,82,75,72,78,82,13,31,60,25,15,12,23,18,67,25,24,18,48,18,16,81,51,12,,,,,,225647,,,,,,,,,,,GK ,,,,,,,,,,,
225299,Emiliano VELAZQUEZ,E. VelMan zquez,23,https://cdn.sofifa.org/48/18/players/225299.png,Uruguay,https://cdn.sofifa.org/flags/60.png,74,81,Rayo Vallecano,https://cdn.sofifa.org/24/18/teams/480.png,€7M,€34K,1599,63,69,34,53,71,65,24,25,53,51,26,7,14,10,11,13,66,75,78,71,41,74,37,29,68,68,57,76,49,69,79,75,35,28,54,73,71,54,61,225299,54,66,73,61,71,54,54,55,51,64,CB ,54,66,73,61,71,54,54,55,51,64,55
218868,Gaston SILVA,A. Silva,27,https://cdn.sofifa.org/48/18/players/218868.png,Uruguay,https://cdn.sofifa.org/flags/60.png,73,73,Club Atlético Lanús,https://cdn.sofifa.org/24/18/teams/110395.png,€4.2M,€19K,2004,74,71,78,72,74,72,75,66,75,64,63,12,15,14,13,11,65,71,64,66,73,67,61,72,74,72,71,65,77,82,67,57,71,52,72,67,70,72,72,218868,72,71,67,72,70,72,73,70,73,73,RM RB RW ,72,71,67,72,70,72,73,70,73,73,70
223855,Guzman PEREIRA,H. Pereira,30,https://cdn.sofifa.org/48/18/players/223855.png,Uruguay,https://cdn.sofifa.org/flags/60.png,66,66,Club Atlético Tigre,https://cdn.sofifa.org/24/18/teams/111715.png,€475K,€4K,1889,70,71,68,63,66,63,57,67,67,55,68,14,16,7,13,8,65,66,68,66,65,57,69,57,64,63,68,56,70,90,57,76,68,54,65,63,65,64,66,223855,65,64,63,66,65,64,65,63,64,65,CDM ,65,64,63,66,65,64,65,63,64,65,63
219985,Matias VECINO,M. Vecino,25,https://cdn.sofifa.org/48/18/players/219985.png,Uruguay,https://cdn.sofifa.org/flags/60.png,78,81,Inter,https://cdn.sofifa.org/24/18/teams/44.png,€13M,€59K,1977,68,72,66,56,79,70,68,60,74,60,58,4,4,4,4,4,60,78,62,76,74,66,56,72,80,80,78,72,68,84,76,76,76,62,75,73,77,74,77,219985,75,74,73,77,77,74,74,71,73,75,CDM CM ,75,74,73,77,77,74,74,71,73,75,71
216460,Jose GIMENEZ,J. GimMao nez,22,https://cdn.sofifa.org/48/18/players/216460.png,Uruguay,https://cdn.sofifa.org/flags/60.png,83,87,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€28.5M,€53K,1760,68,89,57,50,56,73,47,36,47,37,44,9,11,7,10,15,79,85,90,58,48,85,38,24,76,68,72,87,72,68,86,84,27,30,51,82,73,51,57,216460,51,75,82,57,73,51,53,56,51,71,CB ,51,75,82,57,73,51,53,56,51,71,56
213400,Diego LAXALT,D. Laxalt,24,https://cdn.sofifa.org/48/18/players/213400.png,Uruguay,https://cdn.sofifa.org/flags/60.png,78,82,Genoa,https://cdn.sofifa.org/24/18/teams/110556.png,€13.5M,€30K,1923,86,65,82,77,78,76,77,61,77,64,60,10,12,10,9,8,43,42,65,74,66,53,49,68,70,78,70,57,90,92,53,60,68,49,74,57,65,73,72,213400,74,66,57,72,65,73,77,68,75,69,LM ,74,66,57,72,65,73,77,68,75,69,68
205671,Guillermo VARELA,I. Lores Varela,26,https://cdn.sofifa.org/48/18/players/205671.png,Uruguay,https://cdn.sofifa.org/flags/60.png,68,69,Ascoli,https://cdn.sofifa.org/24/18/teams/1846.png,€1.1M,€3K,1605,85,22,81,56,72,64,64,67,72,54,37,14,15,13,12,9,43,19,33,50,48,25,60,65,65,64,70,29,84,73,43,59,55,47,65,40,47,66,59,205671,65,51,40,59,47,66,68,63,68,54,RW LW ,65,51,40,59,47,66,68,63,68,54,63
229270,Mauricio LEMOS,M. Lemos,21,https://cdn.sofifa.org/48/18/players/229270.png,Uruguay,https://cdn.sofifa.org/flags/60.png,77,83,UD Las Palmas,https://cdn.sofifa.org/24/18/teams/472.png,€10.5M,€17K,1836,69,77,70,61,75,68,50,32,68,51,65,10,6,7,15,13,72,80,79,61,57,78,41,43,74,68,69,80,70,69,77,75,44,30,62,76,73,62,64,229270,62,73,76,64,73,62,63,63,62,71,CDM CB ,62,73,76,64,73,62,63,63,62,71,63
188484,Nahitan NANDEZ,A. HernMan ndez,26,https://cdn.sofifa.org/48/18/players/188484.png,Uruguay,https://cdn.sofifa.org/flags/60.png,75,75,Hull City,https://cdn.sofifa.org/24/18/teams/1952.png,€7.5M,€14K,1815,85,59,81,68,73,74,46,77,74,73,60,14,6,8,6,9,73,24,73,47,68,19,77,74,74,67,73,22,82,69,29,76,57,72,70,46,49,72,62,188484,70,49,46,62,49,72,69,74,71,51,ST ,70,49,46,62,49,72,69,74,71,51,74
229636,Gaston PEREIRO,G. Pereiro,22,https://cdn.sofifa.org/48/18/players/229636.png,Uruguay,https://cdn.sofifa.org/flags/60.png,76,82,PSV,https://cdn.sofifa.org/24/18/teams/247.png,€10.5M,€17K,1911,74,57,74,56,82,78,72,66,78,76,71,7,15,10,10,12,74,30,70,58,77,39,62,75,74,72,81,36,76,72,40,75,72,68,75,53,57,76,69,229636,75,57,53,69,57,76,75,76,76,60,LW RW CAM ,75,57,53,69,57,76,75,76,76,60,76
227535,Rodrigo BENTANCUR,R. Bentancur,20,https://cdn.sofifa.org/48/18/players/227535.png,Uruguay,https://cdn.sofifa.org/flags/60.png,69,83,Juventus,https://cdn.sofifa.org/24/18/teams/45.png,€2.3M,€37K,1760,62,51,67,68,68,61,56,44,73,48,49,8,7,14,14,12,62,59,70,68,62,51,50,59,63,73,63,51,66,84,59,64,73,42,67,59,64,65,68,227535,67,62,59,68,64,65,66,61,65,63,CM ,67,62,59,68,64,65,66,61,65,63,61
205510,Carlos SANCHEZ,C. SMan nchez,32,https://cdn.sofifa.org/48/18/players/205510.png,Uruguay,https://cdn.sofifa.org/flags/60.png,77,77,Monterrey,https://cdn.sofifa.org/24/18/teams/1032.png,€6.5M,€58K,2073,87,77,81,77,76,75,69,71,73,69,69,15,8,7,14,8,69,70,75,78,76,37,65,74,80,74,76,45,89,89,60,61,79,75,76,62,69,76,76,205510,76,68,62,76,69,76,77,74,76,70,RM CAM CM ,76,68,62,76,69,76,77,74,76,70,74
230967,Brian LOZANO,B. Lozano,23,https://cdn.sofifa.org/48/18/players/230967.png,Uruguay,https://cdn.sofifa.org/flags/60.png,69,76,Santos Laguna,https://cdn.sofifa.org/24/18/teams/110144.png,€1.5M,€25K,1783,82,44,79,78,70,57,68,66,73,66,72,6,10,14,10,11,51,32,74,60,65,47,60,65,54,63,72,34,83,63,38,42,62,69,67,46,51,67,61,230967,67,53,46,61,51,67,68,65,69,56,RM LM ,67,53,46,61,51,67,68,65,69,56,65
170664,Jonathan RODRIGUEZ,C. RodrLiu guez,31,https://cdn.sofifa.org/48/18/players/170664.png,Uruguay,https://cdn.sofifa.org/flags/60.png,75,75,,https://cdn.sofifa.org/flags/60.png,€ 0,€ 0,1991,70,69,67,72,79,81,72,73,80,64,73,7,13,16,13,14,62,59,70,72,72,50,66,72,72,76,80,55,71,69,55,71,72,65,74,62,66,74,72,170664,74,64,62,72,66,74,74,72,73,67,LM CAM ,74,64,62,72,66,74,74,72,73,67,72
230964,Michael SANTOS,M. Santos,24,https://cdn.sofifa.org/48/18/players/230964.png,Uruguay,https://cdn.sofifa.org/flags/60.png,73,79,Real Sporting de Gijón,https://cdn.sofifa.org/24/18/teams/459.png,€5.5M,€22K,1808,71,72,58,77,71,61,66,67,72,74,60,13,10,12,6,10,70,37,74,57,64,23,70,73,74,65,75,27,69,56,31,68,68,68,69,48,52,71,63,230964,69,51,48,63,52,71,69,72,70,53,LM RM ST ,69,51,48,63,52,71,69,72,70,53,72
232437,Federico RICCA,F. Ricca,22,https://cdn.sofifa.org/48/18/players/232437.png,Uruguay,https://cdn.sofifa.org/flags/60.png,74,82,Málaga CF,https://cdn.sofifa.org/24/18/teams/573.png,€7M,€18K,1674,73,81,56,66,69,65,71,32,52,30,40,13,13,8,6,8,70,73,53,56,34,72,38,43,72,69,40,78,72,78,77,65,42,24,56,72,70,55,60,232437,56,73,72,60,70,55,61,53,57,72,LB ,56,73,72,60,70,55,61,53,57,72,53
239053,Federico VALVERDE,F. Valverde,18,https://cdn.sofifa.org/48/18/players/239053.png,Uruguay,https://cdn.sofifa.org/flags/60.png,70,85,RC Deportivo de La Coruña,https://cdn.sofifa.org/24/18/teams/242.png,€3.6M,€44K,1692,58,52,54,65,67,62,49,51,66,63,48,6,10,6,15,8,48,55,48,75,79,48,42,58,66,77,77,50,62,57,66,58,70,38,68,57,63,66,69,239053,68,58,57,69,63,66,64,63,64,59,RM CAM CM ,68,58,57,69,63,66,64,63,64,59,63
239207,Maximiliano GOMEZ,M. GMao mez,20,https://cdn.sofifa.org/48/18/players/239207.png,Uruguay,https://cdn.sofifa.org/flags/60.png,73,81,RC Celta de Vigo,https://cdn.sofifa.org/24/18/teams/450.png,€6M,€20K,1668,64,47,52,55,67,59,56,68,64,78,53,7,8,13,12,6,70,17,64,58,64,22,67,75,74,61,76,23,67,68,17,77,52,66,64,41,45,68,59,239207,64,45,41,59,45,68,65,72,66,48,ST ,64,45,41,59,45,68,65,72,66,48,72
227535,Rodrigo BENTANCUR,R. Bentancur,20,https://cdn.sofifa.org/48/18/players/227535.png,Uruguay,https://cdn.sofifa.org/flags/60.png,69,83,Juventus,https://cdn.sofifa.org/24/18/teams/45.png,€2.3M,€37K,1760,62,51,67,68,68,61,56,44,73,48,49,8,7,14,14,12,62,59,70,68,62,51,50,59,63,73,63,51,66,84,59,64,73,42,67,59,64,65,68,227535,67,62,59,68,64,65,66,61,65,63,CM ,67,62,59,68,64,65,66,61,65,63,61
239207,Maximiliano GÓMEZ,M. GMao mez,20,https://cdn.sofifa.org/48/18/players/239207.png,Uruguay,https://cdn.sofifa.org/flags/60.png,73,81,RC Celta de Vigo,https://cdn.sofifa.org/24/18/teams/450.png,€6M,€20K,1668,64,47,52,55,67,59,56,68,64,78,53,7,8,13,12,6,70,17,64,58,64,22,67,75,74,61,76,23,67,68,17,77,52,66,64,41,45,68,59,239207,64,45,41,59,45,68,65,72,66,48,ST ,64,45,41,59,45,68,65,72,66,48,72
182493,Diego GODIN,D. GodLiu n,31,https://cdn.sofifa.org/48/18/players/182493.png,Uruguay,https://cdn.sofifa.org/flags/60.png,88,88,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€40M,€125K,1930,62,86,63,58,76,82,55,49,53,42,51,6,8,15,5,15,92,88,89,70,43,87,50,48,85,79,67,89,67,67,86,80,52,47,63,86,80,62,69,182493,63,79,86,69,80,62,63,64,61,76,CB ,63,79,86,69,80,62,63,64,61,76,64
223855,Alvaro PEREIRA,H. Pereira,30,https://cdn.sofifa.org/48/18/players/223855.png,Uruguay,https://cdn.sofifa.org/flags/60.png,66,66,Club Atlético Tigre,https://cdn.sofifa.org/24/18/teams/111715.png,€475K,€4K,1889,70,71,68,63,66,63,57,67,67,55,68,14,16,7,13,8,65,66,68,66,65,57,69,57,64,63,68,56,70,90,57,76,68,54,65,63,65,64,66,223855,65,64,63,66,65,64,65,63,64,65,CDM ,65,64,63,66,65,64,65,63,64,65,63
223855,Maximiliano PEREIRA,H. Pereira,30,https://cdn.sofifa.org/48/18/players/223855.png,Uruguay,https://cdn.sofifa.org/flags/60.png,66,66,Club Atlético Tigre,https://cdn.sofifa.org/24/18/teams/111715.png,€475K,€4K,1889,70,71,68,63,66,63,57,67,67,55,68,14,16,7,13,8,65,66,68,66,65,57,69,57,64,63,68,56,70,90,57,76,68,54,65,63,65,64,66,223855,65,64,63,66,65,64,65,63,64,65,CDM ,65,64,63,66,65,64,65,63,64,65,63
213114,Diego ROLAN,D. RolMan n,24,https://cdn.sofifa.org/48/18/players/213114.png,Uruguay,https://cdn.sofifa.org/flags/60.png,77,80,Málaga CF,https://cdn.sofifa.org/24/18/teams/573.png,€11.5M,€43K,1876,73,62,75,69,76,72,73,68,79,79,70,14,7,7,7,14,68,24,72,62,65,33,75,82,78,76,75,18,77,67,27,63,74,67,76,46,53,77,69,213114,76,52,46,69,53,77,76,76,76,55,LW ST ,76,52,46,69,53,77,76,76,76,55,76
,Jorge FUCILE,Jorge FUCILE,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
,Mauricio VICTORINO,Mauricio VICTORINO,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
,Diego POLENTA,Diego POLENTA,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
,Giorgian DE ARRASCAETA,Giorgian DE ARRASCAETA,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
,Gaston GURUCEAGA,Gaston GURUCEAGA,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
,Mathias CORUJO,Mathias CORUJO,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
,Óscar TABÁREZ,Óscar TABÁREZ,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
,OTERO Celso,OTERO Celso,26,https://cdn.sofifa.org/player.png,Uruguay,,75,78,,,,,1816,70,64,67,63,68,68,,58,66,57,55,15,15,15,16,15,61,51,69,61,59,47,58,60,72,67,67,48,71,72,52,68,,54,68,60,63,68,66,,68,62,60,66,63,68,68,67,67,63,,68,62,60,66,63,68,68,67,67,63,67
