ID,Fullname,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
229585,Milos DEGENEK,M. Degenek,23,https://cdn.sofifa.org/48/18/players/229585.png,Australia,https://cdn.sofifa.org/flags/195.png,70,77,Yokohama F. Marinos,https://cdn.sofifa.org/24/18/teams/101151.png,€2.1M,€6K,1690,69,76,53,60,64,50,40,34,49,40,32,14,12,7,10,12,68,64,70,63,58,70,39,32,67,74,70,59,64,74,68,82,53,43,57,69,68,56,61,229585,57,64,69,61,68,56,57,57,54,63,CDM CB ,57,64,69,61,68,56,57,57,54,63,57
205347,Massimo LUONGO,M. Luongo,24,https://cdn.sofifa.org/48/18/players/205347.png,Australia,https://cdn.sofifa.org/flags/195.png,71,76,Queens Park Rangers,https://cdn.sofifa.org/24/18/teams/15.png,€3.1M,€18K,1886,73,65,79,74,71,63,51,48,73,53,46,15,13,9,14,6,57,67,75,67,63,61,52,63,69,72,68,71,74,77,74,69,71,46,69,68,69,68,70,205347,69,68,68,70,69,68,68,64,67,69,CDM CM ,69,68,68,70,69,68,68,64,67,69,64
199005,Maty RYAN,M. Ryan,25,https://cdn.sofifa.org/48/18/players/199005.png,Australia,https://cdn.sofifa.org/flags/195.png,77,80,Brighton & Hove Albion,https://cdn.sofifa.org/24/18/teams/1808.png,€8M,€36K,1341,53,36,53,50,24,56,23,23,13,11,12,76,74,90,74,78,14,23,78,45,18,16,25,10,73,40,35,17,52,34,20,68,68,15,,,,,,199005,,,,,,,,,,,GK ,,,,,,,,,,,
199000,Trent SAINSBURY,T. Sainsbury,25,https://cdn.sofifa.org/48/18/players/199000.png,Australia,https://cdn.sofifa.org/flags/195.png,74,77,,https://cdn.sofifa.org/flags/195.png,€ 0,€ 0,1848,73,64,67,60,62,70,61,62,58,46,31,13,12,11,14,6,74,76,77,68,43,78,65,56,70,74,61,74,74,68,73,75,69,33,64,73,71,62,66,199000,64,72,73,66,71,62,64,61,62,70,CB ,64,72,73,66,71,62,64,61,62,70,61
202157,Aziz BEHICH,A. Behich,26,https://cdn.sofifa.org/48/18/players/202157.png,Australia,https://cdn.sofifa.org/flags/195.png,73,76,Bursaspor,https://cdn.sofifa.org/24/18/teams/742.png,€4.1M,€17K,1962,84,73,84,84,72,64,72,72,74,61,55,14,11,11,14,15,54,66,73,71,57,68,47,61,66,73,63,74,83,82,73,52,48,55,67,67,70,67,67,202157,67,72,67,67,70,67,71,65,70,73,RB LB ,67,72,67,67,70,67,71,65,70,73,65
211378,Jackson IRVINE,J. Irvine,24,https://cdn.sofifa.org/48/18/players/211378.png,Australia,https://cdn.sofifa.org/flags/195.png,71,76,Hull City,https://cdn.sofifa.org/24/18/teams/1952.png,€3.1M,€8K,2000,78,72,63,70,71,71,59,60,68,69,68,7,13,11,9,11,72,69,78,68,70,70,55,73,71,70,72,72,74,81,73,80,68,55,70,72,71,71,70,211378,70,71,72,70,71,71,70,71,70,71,CM ,70,71,72,70,71,71,70,71,70,71,71
182435,Mitch LANGERAK,M. Langerak,28,https://cdn.sofifa.org/48/18/players/182435.png,Australia,https://cdn.sofifa.org/flags/195.png,74,75,Levante UD,https://cdn.sofifa.org/24/18/teams/1853.png,€4.5M,€18K,1153,48,18,46,29,22,48,18,19,14,13,17,77,73,52,70,78,19,19,65,23,14,15,22,14,74,36,21,19,51,33,15,64,39,16,,,,,,182435,,,,,,,,,,,GK ,,,,,,,,,,,
207928,Tommy ROGIC,T. RogiFan ,24,https://cdn.sofifa.org/48/18/players/207928.png,Australia,https://cdn.sofifa.org/flags/195.png,74,77,Celtic,https://cdn.sofifa.org/24/18/teams/78.png,€7M,€42K,1805,74,45,77,71,77,81,61,70,78,67,57,12,11,13,12,11,60,27,54,70,76,32,56,73,60,74,77,39,67,60,40,71,70,63,73,48,54,72,68,207928,73,52,48,68,54,72,71,70,72,55,CAM ,73,52,48,68,54,72,71,70,72,55,70
198810,Bailey WRIGHT,B. Wright,24,https://cdn.sofifa.org/48/18/players/198810.png,Australia,https://cdn.sofifa.org/flags/195.png,71,77,Bristol City,https://cdn.sofifa.org/24/18/teams/1919.png,€2.8M,€23K,1639,69,78,60,63,64,64,47,36,48,39,27,13,10,15,15,16,70,67,82,44,36,71,39,39,65,55,46,69,64,72,71,81,46,22,52,70,64,52,54,198810,52,65,70,54,64,52,54,53,52,63,CB ,52,65,70,54,64,52,54,53,52,63,53
213321,Tomi JURIC,T. JuriFan ,25,https://cdn.sofifa.org/48/18/players/213321.png,Australia,https://cdn.sofifa.org/flags/195.png,72,75,FC Luzern,https://cdn.sofifa.org/24/18/teams/897.png,€4M,€9K,1741,57,67,50,50,72,68,56,45,69,75,60,11,9,14,8,14,69,48,64,45,69,35,75,72,64,60,74,36,67,64,38,83,49,72,63,53,53,67,59,213321,63,53,53,59,53,67,64,71,65,54,ST ,63,53,53,59,53,67,64,71,65,54,71
202678,Joshua RISDON,J. Risdon,24,https://cdn.sofifa.org/48/18/players/202678.png,Australia,https://cdn.sofifa.org/flags/195.png,70,75,Western Sydney Wanderers,https://cdn.sofifa.org/24/18/teams/112427.png,€2M,€6K,1769,78,71,59,86,64,60,66,56,60,48,38,6,8,7,15,8,53,70,91,57,55,73,43,43,57,61,50,73,77,72,75,76,43,30,57,70,66,56,58,202678,57,69,70,58,66,56,60,56,59,69,RB ,57,69,70,58,66,56,60,56,59,69,56
224297,Alex GERSBACH,A. Gersbach,20,https://cdn.sofifa.org/48/18/players/224297.png,Australia,https://cdn.sofifa.org/flags/195.png,68,79,Rosenborg BK,https://cdn.sofifa.org/24/18/teams/298.png,€1.3M,€4K,1693,84,61,82,69,62,63,65,54,60,34,44,10,7,9,7,11,53,61,62,50,34,62,33,60,64,63,36,65,84,79,67,74,54,33,59,64,63,58,59,224297,59,67,64,59,63,58,63,54,61,67,LB ,59,67,64,59,63,58,63,54,61,67,54
203225,James JEGGO,J. Jeggo,25,https://cdn.sofifa.org/48/18/players/203225.png,Australia,https://cdn.sofifa.org/flags/195.png,66,70,SK Sturm Graz,https://cdn.sofifa.org/24/18/teams/209.png,€700K,€5K,1808,70,81,71,66,66,59,55,59,63,57,56,8,13,11,13,15,42,64,41,66,64,62,54,59,54,65,68,61,73,80,65,61,67,58,64,61,65,63,65,203225,64,63,61,65,65,63,64,60,63,64,CM CDM ,64,63,61,65,65,63,64,60,63,64,60
209888,Craig GOODWIN,C. Goodwin,25,https://cdn.sofifa.org/48/18/players/209888.png,Australia,https://cdn.sofifa.org/flags/195.png,67,70,Sparta Rotterdam,https://cdn.sofifa.org/24/18/teams/100646.png,€950K,€8K,1881,79,66,76,74,68,66,66,68,68,63,73,9,11,10,7,7,48,59,70,57,67,56,59,63,60,58,70,63,85,76,63,60,63,59,65,60,62,66,63,209888,65,65,60,63,62,66,67,64,67,66,LW ,65,65,60,63,62,66,67,64,67,66,64
,Nikita RUKAVYTSYA,Nikita RUKAVYTSYA,26,https://cdn.sofifa.org/player.png,Australia,,71,74,,,,,1747,68,65,64,65,61,64,54,52,57,50,46,18,18,18,18,19,56,55,71,57,53,51,53,52,66,62,60,53,68,68,55,72,59,47,64,63,63,63,64,,64,63,63,64,63,63,64,63,63,64,,64,63,63,64,63,63,64,63,63,64,63
,Ange POSTECOGLOU,Ange POSTECOGLOU,26,https://cdn.sofifa.org/player.png,Australia,,71,74,,,,,1747,68,65,64,65,61,64,54,52,57,50,46,18,18,18,18,19,56,55,71,57,53,51,53,52,66,62,60,53,68,68,55,72,59,47,64,63,63,63,64,,64,63,63,64,63,63,64,63,63,64,,64,63,63,64,63,63,64,63,63,64,63
