ID,Fullname,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
223637,Andy POLO,A. Polo,22,https://cdn.sofifa.org/48/18/players/223637.png,Peru,https://cdn.sofifa.org/flags/59.png,69,79,Monarcas Morelia,https://cdn.sofifa.org/24/18/teams/1028.png,€1.7M,€6K,1602,87,27,88,85,67,59,69,54,73,66,45,10,7,12,12,14,59,24,40,56,55,15,44,70,57,61,63,17,88,63,15,48,55,56,66,34,41,67,57,223637,66,46,34,57,41,67,68,66,69,49,RM ,66,46,34,57,41,67,68,66,69,49,66
236264,Pedro AQUINO,P. Aquino,22,https://cdn.sofifa.org/48/18/players/236264.png,Peru,https://cdn.sofifa.org/flags/59.png,65,71,Lobos de la BUAP,https://cdn.sofifa.org/24/18/teams/111035.png,€625K,€11K,1666,55,68,52,76,55,55,44,49,56,40,58,13,7,5,8,15,58,63,57,63,52,64,64,47,61,66,61,63,66,73,66,65,54,22,56,63,64,55,59,236264,56,62,63,59,64,55,56,54,54,61,CDM ,56,62,63,59,64,55,56,54,54,61,54
236260,Anderson SANTAMARIA,A. Santamaria,25,https://cdn.sofifa.org/48/18/players/236260.png,Peru,https://cdn.sofifa.org/flags/59.png,63,66,,https://cdn.sofifa.org/flags/59.png,€ 0,€ 0,1692,63,46,56,65,64,59,61,59,64,55,64,12,11,10,7,13,60,23,50,66,65,57,62,68,51,64,72,44,67,69,45,59,62,58,62,49,53,63,60,236260,62,53,49,60,53,63,63,62,62,54,CAM ,62,53,49,60,53,63,63,62,62,54,62
236258,Nilson LOYOLA,N. Loyola,22,https://cdn.sofifa.org/48/18/players/236258.png,Peru,https://cdn.sofifa.org/flags/59.png,63,67,,https://cdn.sofifa.org/flags/59.png,€ 0,€ 0,1627,68,30,57,78,62,59,66,39,62,53,40,6,12,6,14,11,62,43,46,64,40,64,51,52,60,67,53,60,69,81,59,49,55,48,59,55,59,59,60,236258,59,62,55,60,59,59,63,57,60,63,LB ,59,62,55,60,59,59,63,57,60,63,57
221664,Wilder CARTAGENA,W. Cartagena,22,https://cdn.sofifa.org/48/18/players/221664.png,Peru,https://cdn.sofifa.org/flags/59.png,64,75,,https://cdn.sofifa.org/flags/59.png,€ 0,€ 0,1736,72,74,78,81,61,54,48,59,59,40,47,15,13,8,8,14,60,65,74,59,40,61,50,65,56,67,59,61,67,59,67,60,50,39,59,64,63,58,59,221664,59,62,64,59,63,58,59,57,58,61,CDM ,59,62,64,59,63,58,59,57,58,61,57
210951,Edison FLORES,E. Flores,23,https://cdn.sofifa.org/48/18/players/210951.png,Peru,https://cdn.sofifa.org/flags/59.png,63,71,Aalborg BK,https://cdn.sofifa.org/24/18/teams/820.png,€550K,€3K,1613,70,16,91,87,70,54,57,65,74,67,59,12,10,12,13,13,34,32,85,42,65,23,64,60,52,57,44,25,64,70,37,29,50,64,62,36,43,62,56,210951,62,46,36,56,43,62,62,58,65,50,LM ,62,46,36,56,43,62,62,58,65,50,58
236259,Sergio PEÑA,S. PeMao a,21,https://cdn.sofifa.org/48/18/players/236259.png,Peru,https://cdn.sofifa.org/flags/59.png,65,71,,https://cdn.sofifa.org/flags/59.png,€ 0,€ 0,1660,67,22,59,65,65,61,69,53,65,57,56,5,12,13,10,6,59,53,47,63,64,47,69,64,55,66,63,39,64,66,41,54,65,57,64,49,54,63,62,236259,64,55,49,62,54,63,64,61,64,57,RM ,64,55,49,62,54,63,64,61,64,57,61
,Carlos CACEDA,Carlos CACEDA,25,https://cdn.sofifa.org/player.png,Peru,,69,72,,,,,1692,70,53,69,72,62,58,56,54,62,,52,17,16,15,16,15,55,45,66,,55,43,53,,62,62,,43,70,64,47,57,83,50,63,54,56,63,61,,63,57,54,61,56,63,64,61,63,59,,63,57,54,61,56,63,64,61,63,59,61
,Christian CUEVA,Christian CUEVA,25,https://cdn.sofifa.org/player.png,Peru,,69,72,,,,,1692,70,53,69,72,62,58,56,54,62,,52,17,16,15,16,15,55,45,66,,55,43,53,,62,62,,43,70,64,47,57,83,50,63,54,56,63,61,,63,57,54,61,56,63,64,61,63,59,,63,57,54,61,56,63,64,61,63,59,61
,Miguel TRAUCO,Miguel TRAUCO,25,https://cdn.sofifa.org/player.png,Peru,,69,72,,,,,1692,70,53,69,72,62,58,56,54,62,,52,17,16,15,16,15,55,45,66,,55,43,53,,62,62,,43,70,64,47,57,83,50,63,54,56,63,61,,63,57,54,61,56,63,64,61,63,59,,63,57,54,61,56,63,64,61,63,59,61
,Adrian ZELA,Adrian ZELA,25,https://cdn.sofifa.org/player.png,Peru,,69,72,,,,,1692,70,53,69,72,62,58,56,54,62,,52,17,16,15,16,15,55,45,66,,55,43,53,,62,62,,43,70,64,47,57,83,50,63,54,56,63,61,,63,57,54,61,56,63,64,61,63,59,,63,57,54,61,56,63,64,61,63,59,61
,Adrián ZELA,Adrián ZELA,25,https://cdn.sofifa.org/player.png,Peru,,69,72,,,,,1692,70,53,69,72,62,58,56,54,62,,52,17,16,15,16,15,55,45,66,,55,43,53,,62,62,,43,70,64,47,57,83,50,63,54,56,63,61,,63,57,54,61,56,63,64,61,63,59,,63,57,54,61,56,63,64,61,63,59,61
,Ricardo GARECA,Ricardo GARECA,25,https://cdn.sofifa.org/player.png,Peru,,69,72,,,,,1692,70,53,69,72,62,58,56,54,62,,52,17,16,15,16,15,55,45,66,,55,43,53,,62,62,,43,70,64,47,57,83,50,63,54,56,63,61,,63,57,54,61,56,63,64,61,63,59,,63,57,54,61,56,63,64,61,63,59,61
